node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
2078,0.43627134,-0.54180187,-0.8673167,-0.4631599,-0.3779497,0.4939084,-0.30180886,-1.0223565,-0.9477944,0.9781908,-0.37377638,-0.056176018,-0.9433452,-0.5653451,0.7410954,0.70502305,-0.15723701,0.39872417,-0.5053919,0.51409197,0.61178106,0.53666615,-0.8003753,0.20349753,0.10213983,-0.68135947,0.35499227,-0.5656295,-0.97027534,-1.0236548,-0.5160701,-0.02530203,-1.1129115,0.53794307,0.6518731,0.88449395,0.87681794,0.17849357,-0.12843026,0.113779694,-0.48944888,-0.28824145,0.17200445,-0.95181966,-0.14781399,0.03182985,0.09802408,-0.45522794,-0.845607,-0.4865997,-0.024968356,0.4904675,0.6014244,-0.6320898,0.37493616,0.1373698,0.32005545,0.40413845,0.36443406,-1.362348,1.3002334,-0.13811052,-0.15669212,0.17982788
2079,0.8131049,-1.7172377,-0.50674194,-0.16364086,-1.1337392,0.7583471,0.17327842,-0.7684837,-0.96595913,-0.07757717,0.14575051,-0.15779771,-1.0222694,-0.5025846,1.0074505,0.29651684,0.6901226,0.027362825,-0.46748844,-0.19721562,0.7019764,0.1863548,-0.08650657,-1.0209211,-0.046722095,-0.013621055,-0.44399518,-0.6668684,-0.07096843,1.3381038,0.68044585,-0.0019571364,-0.047110714,0.34279734,0.66043067,0.3264264,0.31253424,0.22153127,0.3865447,0.005551292,-0.8059363,0.34363782,-0.3786652,0.2548968,-0.5101845,-0.25220948,0.11984341,-0.10149273,0.21389268,-0.4024356,0.7716027,0.62520534,-0.15578178,-0.18755253,1.1483649,0.27051625,0.27051172,0.0027748318,0.2405464,-0.38216138,0.84207386,0.93014526,-0.18071827,0.6569256
2080,-0.0024854417,-0.11994866,-0.7986052,0.6507468,0.116803214,0.9778825,-1.1313043,-0.95357436,-0.08954698,-0.053138312,0.2947311,0.39230812,-1.1354166,-0.92816657,-0.12439048,-0.467561,0.5710855,0.65669405,-0.5797005,0.7172698,-0.031047411,0.10266731,0.35106492,0.12122385,-1.3207904,-0.03485711,-0.03541895,-0.47018415,-1.1065298,-0.41464454,-0.14139421,0.13249777,-0.30778614,-0.14272885,0.79069406,-0.1946625,0.8392569,0.5736152,1.1352006,0.94830114,-0.5123948,0.44728956,0.79705876,-0.8979524,0.29570752,0.60909617,0.3153411,-1.2884313,-0.08500237,0.35243425,-0.24210463,0.3594694,-0.36975965,-0.4670653,0.28951812,-0.3478333,0.69080925,-0.13043122,0.69968915,0.33782235,0.3872497,0.43759334,0.24796681,0.37803742
2081,0.44865283,-0.77836436,-0.7456348,-1.1078947,0.3746643,0.73401403,-0.9327876,0.48586467,-0.7555507,0.52745163,0.3688352,-0.20072608,0.06600919,-1.3265533,-0.16322991,0.23425958,-0.06761049,1.2378889,-0.43118906,0.23999548,-0.15942934,0.8931591,-0.6440665,-0.3625226,-0.8276045,0.27183098,-0.65316933,-0.90514416,0.494699,0.2999412,0.6489007,-0.3608293,-1.2492039,-0.15100144,-0.27665073,0.5861197,0.42374796,0.4855908,-0.37459072,0.8134748,0.19650738,0.7170174,-0.19767414,0.0422915,0.69927,0.11357226,0.3878746,0.21162872,0.0050370246,-0.046670046,0.2266101,1.0962099,0.17699572,-0.74517465,0.21419366,-0.54872817,1.038437,0.4428174,0.52727145,0.7778418,0.6300085,-0.124448456,-0.09677895,0.8684027
2082,1.1571916,0.35579342,0.001688684,-0.71204555,-0.57032335,0.3911467,-0.7857333,0.053859033,-1.0731231,0.7941273,-0.5625233,-0.11792222,-0.49902683,-0.733298,0.46177116,-0.27115434,0.7900415,0.16361175,0.6248556,0.7498031,-0.49644262,-0.40155685,-0.4671657,-0.23097222,-0.46382856,-0.4228768,0.27797225,-0.10272653,1.0167371,0.5909931,-0.41065297,-0.29327112,-0.814192,0.3786373,-0.30897656,0.22087729,0.36049968,0.4930876,0.7191025,0.4573251,0.022621466,-0.03542728,1.2244306,-1.3495958,0.4635455,-0.068660654,0.11842121,-0.05770123,-1.016324,0.564873,-0.38834596,1.52827,-0.18386467,-0.8448172,-0.27268034,-0.7564859,0.38592672,-0.08920861,0.4392593,-0.2591573,0.5586052,0.46525317,-0.5449124,0.09460446
2083,1.0583334,-0.6556476,-1.0460029,-0.16096279,-0.77736545,-0.45906913,0.021600422,-0.3071115,-0.60950005,1.2123506,-0.36213002,-0.026741236,-1.2106231,-0.38640016,0.48228192,-0.07617094,0.55767214,0.41414827,-0.08923284,0.568258,0.19049309,-0.39559805,-0.34063482,0.5179509,0.011115299,0.44238368,0.7579618,-0.662802,-0.42197156,0.18651555,0.20743449,-0.11508369,-0.52628815,1.2429116,-0.2061443,0.1876714,0.27375227,0.62273115,0.24960858,1.1704423,-0.06511147,0.5408357,0.05760134,-0.30801815,-0.41847384,-0.6500121,-0.6106144,-0.095428,-0.8729798,0.09792783,0.20198837,0.7976886,-0.47068325,-1.2819917,0.3071419,-1.0968044,0.6926553,0.61515135,0.13940188,0.71271974,0.92117697,0.3997129,0.9074246,0.23991196
2084,0.65670174,0.13511679,-0.998728,-0.9577381,-0.6760511,0.6740814,-0.2484416,-0.14702925,-0.9347042,-0.50320345,0.6641838,-0.11926891,-1.1572182,-0.6386964,0.70244944,0.0015650075,-0.1431579,-0.38551772,-0.4471204,0.27388614,0.65681857,-0.5834199,-0.19420101,-0.100576885,0.0022148027,-0.1113132,-0.53236073,-0.8870212,-0.9570592,0.04879016,-0.40529126,0.0928359,-1.0765787,0.820654,0.49051258,0.09668088,0.039384164,0.91582924,0.20070507,0.27968153,0.7905926,-0.88879764,0.08091629,-0.21321133,0.81005925,-0.72614545,-0.15899624,0.41335064,0.115100615,0.23985887,-0.37006032,0.92927754,-0.29558778,-0.5740229,0.26187062,0.68699944,1.1687402,-0.25831822,1.0601614,-0.8130099,-0.36672935,0.28634894,-0.3035097,0.48196644
2085,0.46295652,-0.73555076,-1.0839654,-0.06444797,0.72124404,0.83125556,0.309813,-0.14511912,-1.3501728,-0.015179359,0.06543459,0.39929706,-2.165135,0.2625112,0.6816619,-0.018828753,0.52646023,0.41437364,-0.35981002,0.024887005,0.28405705,-0.83720315,0.36272892,0.81798583,0.30331525,0.012486664,-0.18498243,-1.3446527,0.23492424,-0.28054404,-0.6100664,0.84691143,0.40977123,0.541806,-0.31475976,0.03461043,0.9347636,-0.15546378,-0.10420733,0.54030675,-0.4236031,-0.37779602,0.15144573,-0.4316462,-0.5762806,-0.41114682,-0.15636246,1.1584924,0.12554857,-0.69196117,-0.29999173,0.40302113,-0.07685187,-0.9201293,-0.20138195,0.6410491,0.794635,-0.42397866,0.32025284,-0.7076115,0.6595485,0.89164776,1.0209703,-0.21155465
2086,0.09596785,-1.0259868,-1.083155,-0.7532822,0.14567886,-0.06570894,-0.0025614926,-0.28342924,-0.01905162,-0.17501777,1.2481109,0.37852836,-0.11621675,-1.499922,0.19822748,-0.37701797,0.3010656,-0.41581953,-0.59470975,0.96325064,-0.77783895,-0.6959339,-0.21407548,-0.0048727025,0.49234915,0.12969078,0.4351549,0.19373862,0.5303897,0.1724986,-0.8758072,0.50680554,-0.050514024,-0.41950905,0.12914103,0.05323193,-0.14078683,0.71636826,0.69123846,-0.14989986,-0.90925926,0.40903914,0.45901418,-0.50334877,0.35230017,-0.41287056,-0.072320715,-0.14716436,-0.9132132,-0.8149078,0.45627755,0.83581674,0.42742583,-1.0024363,0.35569975,-0.1613937,0.636311,-0.5015192,1.2621927,-0.4799855,0.49612173,0.76082385,-0.14932825,1.5866061
2087,1.1259153,-0.94497687,-0.05948593,-0.8185402,-0.13974573,0.5426944,-0.52748424,0.25085112,-1.661448,0.7337086,0.46777833,0.2536711,-0.30417505,-0.00020527976,-0.9259215,0.4813479,-0.15037042,1.4245789,0.029035114,0.43490714,0.43191713,-1.4658433,-1.0055776,0.72909015,0.46546638,0.25272542,0.4138364,-0.576169,0.61061984,0.40106016,0.06899919,0.21828483,-0.8762283,-0.60054046,-0.111204214,0.21005107,0.48761865,-0.01074793,0.25701943,0.5685418,-0.59217983,0.35700062,0.37976158,-0.52826476,-0.15597954,-0.18849471,-0.42474177,0.21081042,0.08036258,-0.21861747,0.36265156,0.45087457,-0.3359083,-0.5813761,-0.59180206,0.2599714,0.15851724,-0.01960139,1.1126554,-1.1632099,1.3604705,0.2961773,0.12104223,0.49324524
2088,0.54731405,-0.3922488,-1.3897153,-0.33982393,0.34925646,0.95054126,-0.6138958,-0.11552852,-0.4083282,0.90701973,0.48589832,0.12878785,-0.80505085,-1.0951463,0.8159584,0.35535994,0.27210405,-0.31101823,0.50897294,1.2794158,-0.7901415,0.52427346,0.05984347,0.38743332,-0.45696434,-0.92972887,1.1005111,-0.49577546,0.22997843,-0.7750515,0.23216859,0.78577536,0.09185477,-0.32504877,-0.51832443,0.62917095,-0.15119468,0.5193486,-0.14902505,0.42740944,-0.5683445,0.6928007,0.6913164,-0.19784173,-0.30293268,0.036339212,-0.8114843,0.42009076,-0.015208367,-0.09694447,0.39103395,1.0244641,-0.20710717,-0.7133062,0.9885188,0.4796114,-0.0028360693,-1.414639,-0.42471626,-0.5317642,0.70437586,1.0818925,0.96620136,0.607982
2089,-0.008301907,-0.6228004,-1.6376963,0.57956415,0.33665568,0.54554933,-0.3773272,-0.6454664,-0.48409316,0.5096685,0.2036246,0.33711305,-1.0788364,-0.9335322,0.52439404,-0.7561382,0.32182154,0.7591516,-0.35624227,0.24678619,0.027077785,-0.6052361,0.5188084,0.027445586,-1.1263374,-0.3703594,0.12421967,0.4217742,0.47372574,0.031053849,0.15266272,-0.21520783,-0.67650837,0.031388067,-0.8420812,-0.6320938,0.6718228,-0.017158836,0.14799279,0.39607924,-1.1655567,0.33244815,0.49471024,-0.41711667,0.53630924,-0.8795285,0.43360707,-0.2562719,-0.1671192,-0.17329386,-0.39902085,0.3711129,-0.6366485,-0.15970688,0.038359288,0.9270194,0.53168935,-0.85607344,0.26660305,0.32847044,1.6841348,1.1962149,-0.46079838,-0.61112136
2090,0.25712502,-0.8527229,-1.5592368,-0.8662641,-0.54946965,1.4811131,-0.08081289,-0.15026136,-0.6427754,1.4704121,0.1807402,0.24248251,-1.1193702,-0.2673683,-0.56470096,0.10895102,0.3334407,0.9209955,-0.026678044,0.40512556,0.123154834,-0.3479867,0.33964896,-0.39602333,-0.38581067,-0.12560411,0.6429166,-0.9165202,0.19337192,0.8697427,-1.4483452,0.37108576,-0.1562343,-0.24484552,-0.36796957,-0.9080874,-0.69487464,0.46589166,0.4003559,0.82336205,-0.043874145,-0.5809499,0.71528023,-0.24248087,-0.6020439,-0.71483916,-0.6827444,0.4296015,0.068014376,-0.44331193,0.6107119,0.05784089,-0.9154944,-0.26620585,-0.56881166,-0.21088246,0.21371643,-0.8878347,0.34000015,-0.08393091,0.4502303,0.5285661,0.084725246,0.39069504
2091,0.93523324,-0.927871,-1.1005008,-1.227353,0.06997547,0.49811396,0.37470993,-0.050698344,-0.99144465,0.9318206,-0.0913429,-1.0705744,-1.1395464,-0.43093544,0.4958253,0.2574104,0.513583,-0.47106165,0.506152,0.9233822,-0.5132828,0.022517364,-0.19454682,-0.8166108,-0.118608944,0.22185758,0.34047872,-0.14444672,0.20086846,-0.24234429,0.3651754,-0.38455027,-0.31108862,-0.28679943,0.42359352,-0.47362465,-0.8832124,0.30204117,0.86825544,1.3003219,-0.18114015,0.26553375,0.5293411,0.43992403,0.5037636,-0.15539268,-0.31514913,-0.52747864,0.16369946,0.04182214,0.58508486,0.28412518,-0.18072057,0.11731994,0.2567215,0.9539766,1.1359179,0.24174313,0.74172807,0.38537294,1.3423562,-0.20388725,0.18326283,1.2463672
2092,0.37184662,-1.4404817,-0.19782966,-0.8977089,0.6722143,0.19329202,0.15827172,-0.376422,-0.6392602,0.7288708,0.4183836,0.39287183,-0.7042822,-0.15358233,-0.067090414,-0.32952216,-0.2740585,1.503211,-0.4246348,0.2489838,-1.1607832,-0.7089315,-0.567472,-1.121998,-0.18841466,-0.39088628,0.056766115,-0.23214194,0.982474,0.14710692,0.0017142135,1.0070385,-0.42449883,0.19134751,-0.1850954,0.16224964,0.959324,0.8937026,0.23210764,0.90612024,-0.2876504,0.4049479,0.34666917,-0.009993799,-0.75649965,-0.23998775,0.11188718,0.107034266,-0.5267967,-0.4141964,0.39192086,0.98369205,-0.4405679,-0.968497,-0.0061157183,-0.28892204,0.4208452,-0.8177078,-0.5984555,-0.30647403,0.9865728,0.6595205,0.20911093,-0.0222727
2093,1.2758672,-1.0863043,-1.0024667,-0.555277,-0.06496805,0.13770166,-0.33758754,0.26366776,-1.2904124,-0.14591892,0.15962954,0.3969293,-0.26935488,-0.5346905,0.126312,-0.6384075,-0.51170737,1.2939055,0.60426855,0.7800505,0.12370699,-0.28970566,0.29136807,0.25878233,-0.11695606,0.55740315,-0.8344025,-0.97623426,-0.79981965,0.058763806,0.761568,-0.67156166,0.67048365,-0.36913,-0.2341267,0.22548352,0.04903116,0.55558616,1.0881919,1.1789399,-0.47358036,0.4094376,0.828365,0.62448096,-0.06735201,0.5285659,0.39970362,0.39288247,-0.69615304,-0.25831607,0.4800952,0.58112216,-0.25611535,-0.85818905,-0.39655343,-0.3924869,1.1193396,-0.22754088,-0.06022651,-0.92210627,0.8650121,0.28921124,-0.1827007,0.17487736
2094,0.9308173,-0.5136925,-0.91142374,-0.40372846,-0.56146777,0.88816637,0.7174063,-0.10662051,-1.2616627,-0.6421815,0.13183644,0.6582039,-0.7134139,-0.58877814,-0.29377332,0.664255,-0.09383873,0.21254829,0.26013136,0.49711242,-0.6153684,-0.548097,-0.20920397,0.21415251,0.009921017,-0.6043549,0.75452816,0.1356848,-0.56574655,-0.8115151,-0.5467287,0.18131202,-0.8689275,-0.35551438,0.19781223,0.19585863,-0.28865248,-0.00593937,0.20622294,1.1830559,0.4850258,0.06827272,-0.43413088,-0.47624493,-0.08298622,-0.05192942,-0.2523453,0.052752238,-1.0973817,0.6742998,-0.019090967,0.5879749,-0.45232418,-0.82728344,-0.08438299,-0.143722,0.6936122,-0.51094717,-0.2280823,-0.35397857,0.3531204,2.2733588,-0.33473396,1.0141556
2095,0.94935,-1.5979749,0.16607979,-0.46590403,-0.2137265,-0.2317546,-0.5568337,-0.45072114,-0.05097516,-0.7788893,-0.70619816,0.7686757,-0.7398011,-0.71016365,0.18918659,-0.66094583,0.031356476,0.38965967,-0.29717153,1.0196567,0.10055525,-0.06263925,-0.17065354,-0.16349916,-0.16077882,0.1404268,-0.059281006,-0.40497923,-0.659322,-0.6575688,0.09708553,0.012760833,-1.1709663,0.3017015,-0.28397357,-0.7833747,0.07539328,0.75256246,-0.28333798,1.0503203,-0.3197773,0.13553299,0.2534933,0.056148656,-0.3409697,0.12949358,-0.37231234,0.6737817,0.260855,-0.69843006,-1.0660007,1.0952953,-0.26041767,-0.018773004,0.1566848,0.5545467,0.7068554,-0.54121035,0.65690124,-0.3171509,1.3539603,1.3627486,0.5879524,0.54077506
2096,0.6760521,-0.5013209,-1.2543772,-1.1012527,-0.5254373,1.4391463,0.31268117,-0.41966492,-0.67948806,0.4504041,0.47870007,0.24541217,-0.17999214,0.0015151426,1.2160568,-0.34518272,0.4811016,0.071886644,-0.54981494,0.25345752,-0.116978906,-1.1359243,0.36157575,0.23827404,-0.35669565,0.10713116,0.1339063,-0.1988025,0.33161032,-0.052706026,0.22481991,-0.7650751,-0.20748714,0.6796249,0.05437964,-0.60065126,0.57131815,0.400023,-0.19497299,-0.541274,0.32947922,0.4104299,0.92954147,-0.0958537,0.2915961,-0.096677125,-0.45570797,-0.3071785,0.160645,-0.20721562,0.6669945,1.186602,-0.4206981,-0.6485681,-0.9323968,-0.23293422,0.31127754,-0.5752902,0.68191457,-0.4862748,0.8309503,0.21673077,0.15330122,1.2730588
2097,0.24630295,-0.8181695,-0.9469377,-0.44224975,0.35653874,0.5832094,-0.3451214,0.4905234,-0.5093119,0.7429775,0.3589601,0.30324546,-0.33777532,-0.62696064,0.6269646,-0.54605883,-0.19645165,0.58576155,-1.700399,1.0148536,-0.63480914,0.2496933,0.039060894,0.44374612,-0.067808464,0.021733882,-0.22509366,-0.47436678,0.44967228,0.72570366,-0.1343642,0.59279096,-0.17327043,0.27516684,0.31965,0.89957756,-1.6054006,0.37048188,0.50748086,0.1309635,-0.07842166,0.5944056,0.6079583,-0.26880154,0.085761614,0.18148415,0.11368964,0.005381903,0.045225997,-0.3591982,-0.2277806,0.7179067,-1.2405154,-0.44291344,-0.13309291,0.63849914,1.1938511,-1.0348022,0.3904001,-0.35897845,0.1475267,0.9720677,0.72899795,0.7411412
2098,1.091667,-1.7101899,-0.5193895,-0.37947285,-0.24517517,1.0534655,-1.097034,-0.29870272,-1.2006376,0.66019017,-1.0587462,-0.30754408,-0.118863836,-0.13102327,0.12408376,-0.6874006,0.29124403,0.60283005,-1.5231614,0.98526067,-0.45619887,-1.0467358,0.45261645,0.28560016,-0.70411474,-0.5426315,0.41357967,0.51205,-0.16191863,0.47790232,0.12245789,0.62369263,0.50306314,-0.56500447,-0.30317897,0.5917234,0.6539178,0.6552957,0.6000816,0.26585183,-0.1978434,-0.33252108,0.5399327,-0.34544736,0.8272014,0.016494151,-0.9397105,0.29903284,-0.329952,-0.23576044,0.48509094,0.09603764,-0.21900728,-0.7229186,-0.13195312,0.21723913,0.23668979,-0.47833005,0.26709497,-0.08324087,1.0429659,0.2085583,0.493945,0.8322101
2099,0.29943082,-0.08720062,-0.44280136,-1.0382835,-0.2244208,-0.21903771,-0.27993026,-0.7234813,-0.86367446,0.6947686,0.5439813,-0.082948565,-0.6082433,-0.37020084,0.62144095,0.38794553,0.8105044,0.57368743,0.06419931,0.6683286,-0.22352967,1.550828,-0.24432431,0.21938516,-0.6341194,0.3705066,-0.7016962,-0.08567294,0.9690706,0.4286283,0.56382394,0.6474257,-0.7625197,0.6309372,0.08076544,0.24366596,0.57664436,-0.22275971,0.17431696,0.08475301,0.17636277,-0.23496777,-0.10575696,-0.5249038,0.25953677,-0.945535,0.055156782,0.5599598,-0.92946786,-0.59499353,0.7072944,1.1134409,-0.005288712,-1.0982424,-0.21252714,-0.080140665,0.9995951,-0.7994987,-0.08834336,0.39996147,1.0880102,0.81260115,-0.031687748,0.4099834
2100,1.1541108,-0.5193826,-0.35323945,-0.22763842,0.5124729,0.21965067,0.13990946,-0.20774664,-1.6496547,0.9899842,-1.4170358,-0.170705,-1.4081026,-0.67526716,-0.13077128,0.32376426,0.51929134,0.057412863,-0.7877071,0.5147075,0.61594266,-0.45877916,0.5437866,0.5688445,0.58250445,0.24655728,0.015701704,-0.39275676,0.41516513,-0.4051838,0.9662706,0.39426884,-0.49953702,-0.11602171,0.020432208,-0.2342169,-0.8311028,0.53668755,0.8280192,0.36490992,-0.4802309,-0.47917923,1.1493434,0.26791412,0.5698303,-1.318547,-0.23027253,-0.36124963,0.12786946,0.03296683,0.57990265,0.2808291,-0.69745886,-0.3797292,0.19324304,-0.00092385494,0.62170476,0.36315006,0.00055388507,-0.97326535,0.9024962,1.0036836,-0.11060832,0.6412799
2101,-0.20127149,-0.8939817,-0.18935594,0.87547207,-0.7977114,1.1709874,-0.7619661,0.3979087,-0.5964938,0.36567456,0.30976048,-0.015092896,-0.6285553,0.2655667,0.17588995,-0.29813007,0.8431162,0.82734007,0.4321346,0.561298,0.14551556,-0.33287165,0.24945566,0.5519018,0.42059395,0.60137594,-0.23474914,-0.78785926,0.30603293,0.4733768,-0.14369692,-1.0073037,-0.30669028,-0.3079914,0.6398479,0.29418042,0.121944055,0.7338209,0.82832646,0.6234921,-0.20521913,-0.32123995,0.6108731,-0.25229993,0.68777275,-0.9911631,0.74080986,-0.007119022,0.20672442,-0.9086942,0.03963802,1.7217484,0.03803685,-0.8309392,0.15749311,-0.22635889,0.63589066,-0.26478168,1.1513747,0.46729162,0.90186125,0.69139403,0.18171753,0.74287254
2102,0.33706072,-1.6381655,0.21003461,-0.5194189,-0.43366367,0.51607037,0.21470042,-0.61431086,-1.4299504,-0.31150553,-0.055556267,-0.5700789,-1.1379043,-1.3503455,1.0749282,-0.008702735,-0.5731087,0.406048,0.2489488,0.77750045,-0.064271584,-0.20383012,-0.7456806,-0.30159602,0.76322305,0.08161318,-0.49180752,-0.72945,0.0010999622,0.1616577,0.06540593,0.37793136,-0.5560742,-0.18334776,-0.84329605,0.11187717,0.09672695,0.48840424,0.08778294,0.9906468,-0.13798639,-0.21094686,-0.31942654,-0.44674137,-0.25017208,-1.1810513,0.9138091,0.28191677,-0.42240494,0.49520954,0.19478938,0.5376307,0.003871849,0.147611,-0.021497196,-0.7449026,0.18879297,-1.3893086,-0.33805338,-0.29600024,1.0856191,0.6670407,-0.18017861,0.1738325
2103,0.5651493,-0.7063724,-1.2354082,0.6143606,0.36332762,0.2737849,-1.0120668,0.09350637,-1.1814455,-0.44121736,0.37617436,-0.7872898,-0.08354873,-0.36892495,0.41964847,-1.0287951,-0.4049483,0.5312699,-0.07741232,0.8434919,-0.32712394,0.54263556,0.54618907,-0.45332113,0.66225463,0.17908545,0.119743906,0.15148753,-0.9387272,-0.29237282,0.9611774,0.27117005,-0.7327105,0.8011595,0.71284854,-0.1232808,0.19878146,0.7876425,0.8124688,0.49857274,-0.2821247,0.67773736,0.58824044,0.57846224,0.38242912,-0.43410906,-0.22047827,-0.3056139,0.23377155,-0.16858295,0.3608825,0.60063297,0.17114826,-0.2918251,0.65600985,0.052897047,1.1545306,-0.6639644,0.21151967,-0.15109041,0.9672469,0.7955756,0.92249876,0.1753394
2104,0.2063228,-0.74992055,-1.3405163,-0.06274868,-0.07956737,0.15499763,-0.8078457,-0.0408052,-0.21655351,1.4189428,-0.33170712,0.28026897,-1.3817894,-1.0301837,0.21463816,0.88946366,0.41170827,0.7992103,-0.33284977,0.68990356,0.82879615,0.42389315,-0.4925615,-0.6822518,-0.49178728,-0.4157,-0.13497368,-0.55541277,0.31162685,0.23755264,0.6617146,0.050237864,-0.15097708,0.1822639,-0.6718702,0.5560481,1.0337716,0.56173044,0.2080756,0.0029350359,-0.3630031,-0.10404367,-0.21953942,-0.0028434023,-0.31790808,0.06832036,0.3138199,0.8799815,-0.349184,-0.1380801,0.45310917,-0.22544512,0.8671642,-0.04385348,0.24188621,0.8723135,0.7378395,0.23309593,0.085125454,-0.91702807,0.7569826,1.3373709,0.22076935,0.5046342
2105,0.4266106,-0.994483,-0.48759958,0.18272436,0.22132596,0.34359536,-1.0165216,0.8947021,-0.34780845,0.99105567,0.006799541,1.0913203,-1.3876251,-0.59288555,0.33456212,0.14539401,0.6642115,0.8816617,-0.20108965,0.2488431,-0.53974706,-0.4383324,-0.8466152,-0.46994752,0.106955595,0.102827646,-0.33585507,-0.7054608,0.14827518,-0.4794883,0.6092351,0.3926301,-0.30929518,-0.1454882,0.7103404,0.2910924,-0.29433677,0.05226203,-0.20592448,-0.13750137,-0.10708175,0.37138855,-0.056362465,-0.5930388,0.7128139,0.22440137,-0.2927381,-0.41305816,-0.18122381,0.41504684,0.86523324,0.23811676,0.88616496,0.19198908,0.09982334,0.64539313,1.2549196,-1.0559118,1.7422243,0.59292877,1.1709028,0.92894626,0.071514376,-0.02994793
2106,-0.1038709,-0.13489042,-0.50439084,-0.34485,-0.28826165,0.36058795,0.05221489,-0.037476294,-0.41868776,0.33732352,-0.8505574,0.62796026,-0.88006645,-0.98693085,0.15605684,0.7323538,0.2965911,1.0708697,-0.32007068,0.7832895,-0.4450794,-0.20166135,0.11702867,0.019808615,-0.11272863,0.6562481,0.17206027,-1.5766157,0.39295825,0.0006610684,-0.441233,0.94615453,-0.61629784,-0.15628628,0.16554286,0.60977006,0.6274837,0.8916854,0.3189997,1.4097636,0.5373475,-0.22571516,-0.73600274,-0.38133907,0.35858843,-0.26335135,0.35179448,-0.09000718,-0.4669787,0.13055503,0.8693249,-0.15616317,-0.15308414,-0.19773059,0.4924838,-0.6306642,-0.054627705,-0.5581578,0.7958558,-0.42317495,0.72806877,1.8023906,0.4356829,0.105536096
2107,0.91977674,-1.4191221,-1.0381784,-0.6544564,-0.082919024,0.9755089,0.27342767,-0.33539832,-0.5074715,0.36703715,0.3817895,-0.071234755,-1.1345347,-1.187578,0.8125675,0.18190831,0.059427764,0.74930614,-0.086100735,-0.12766713,-0.49261275,-0.2446941,-0.49791005,-0.6686968,-0.053088974,0.04534055,0.500894,0.08583514,0.5663731,-0.6008145,0.6606696,0.6040575,0.34432527,1.0320941,-0.2563456,1.0795374,0.007137344,0.24077147,-0.21406327,0.27777505,-0.7130668,-0.22054192,0.06929621,-0.75997514,-0.13127176,0.56628233,0.7572497,-0.07371744,-0.44246206,-0.06773946,0.40617585,1.0565703,0.23913488,0.17936866,-0.41176134,0.7063473,1.7348485,0.08230471,0.514515,-0.70684975,0.05439064,0.14056861,0.05670275,0.037187714
2108,0.15803345,-0.6341737,-1.7486103,-0.64563,0.94569796,0.8447377,-0.39129978,-0.3018612,-0.6160695,0.3262145,0.112094596,0.5179011,-1.6710136,-0.98034245,0.007996544,0.5267862,0.2354054,0.15895633,-0.3723156,0.21013285,0.60031617,0.7909502,0.002419122,0.2847491,-0.55944765,0.22218776,-0.65816534,0.15189032,-0.34153724,0.50292283,0.7791737,0.24217615,-0.6394459,-0.016027834,-0.4920911,0.22586817,0.66028523,0.8409669,-0.18632254,0.32486722,-0.20797586,0.14344133,-0.4931668,-0.5697655,1.1938322,-0.2251841,-1.0077769,0.5421417,-0.6131608,-0.1850967,-0.0031066549,0.39817584,-0.050659593,0.51513034,0.32536668,0.50635576,0.56244653,-0.1717647,0.8898762,-0.30440518,0.42685342,0.6536468,0.4114932,0.027272811
